date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:47:38	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/vule_bozi9_soubory/header.htm	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/vule_bozi9_soubory/header.htm	(from http://vzestup.webpark.cz/moudra/vule_bozi9.html)
10:47:39	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/vule_bozi10_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/vule_bozi10_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/vule_bozi10.html)
10:47:40	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/karen20070424_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/karen20070424_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/karen20070424.html)
10:47:43	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/karen20070621_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/karen20070621_soubory/filelist.21b.delayed	(from http://vzestup.webpark.cz/moudra/karen20070621.html)
10:47:43	45605/45605	---M--	200	added ('OK')	image/gif	etag:%225ff3c972-b225%22	http://vzestup.webpark.cz/moudra/andilek002.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/andilek002.gif	(from http://vzestup.webpark.cz/moudra/karen20070424.html)
10:47:43	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20011218_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20011218_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/sn20011218.html)
10:47:44	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20020305_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020305_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/sn20020305.html)
10:47:45	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20020326_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020326_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/sn20020326.html)
10:47:46	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20020402_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020402_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/sn20020402.htm)
10:47:47	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20020402_soubory/editdata.mso	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020402_soubory/editdata.mso	(from http://vzestup.webpark.cz/moudra/sn20020402.htm)
10:47:48	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20020409_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020409_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/sn20020409.htm)
10:47:49	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20020409_soubory/editdata.mso	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020409_soubory/editdata.mso	(from http://vzestup.webpark.cz/moudra/sn20020409.htm)
10:47:50	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20020611_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020611_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/sn20020611.html)
10:47:51	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20020924_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020924_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/sn20020924.html)
10:47:52	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20021008_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20021008_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/sn20021008.html)
10:47:53	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/sn20030422_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20030422_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/sn20030422.html)
10:47:54	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/lyara20090420cz_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/lyara20090420cz_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/lyara20090420cz.html)
10:47:55	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/lyara20050317_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/lyara20050317_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/lyara20050317.html)
10:47:56	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/megrepraha_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/megrepraha_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/megrepraha.htm)
10:47:57	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/megrepraha_soubory/editdata.mso	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/megrepraha_soubory/editdata.mso	(from http://vzestup.webpark.cz/moudra/megrepraha.htm)
10:47:58	3740/3740	---M--	200	added ('OK')	image/gif	etag:%225ff3c973-e9c%22	http://vzestup.webpark.cz/moudra/megrepraha1.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/megrepraha1.gif	(from http://vzestup.webpark.cz/moudra/megrepraha.htm)
10:47:59	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/pozvanka_dls_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/pozvanka_dls_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/pozvanka_dls.htm)
10:48:00	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/f_plamen/presence_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/presence_soubory/filelist.xml	(from http://vzestup.webpark.cz/f_plamen/presence.htm)
10:48:01	1402/1402	---M--	200	added ('OK')	text/html	etag:%226014676c-57a%22	http://vzestup.webpark.cz/f_plamen/chart.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/chart.html	(from http://vzestup.webpark.cz/f_plamen/presence.htm)
10:48:02	6873/6873	---M--	200	added ('OK')	text/html	etag:%226014676c-1ad9%22	http://vzestup.webpark.cz/f_plamen/charttext.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/charttext.html	(from http://vzestup.webpark.cz/f_plamen/presence.htm)
10:48:03	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/altamajor_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/altamajor_soubory/filelist.xml	(from http://vzestup.webpark.cz/moudra/altamajor.html)
10:49:16	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/f_plamen/chart_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/chart_soubory/filelist.231.delayed	(from http://vzestup.webpark.cz/f_plamen/chart.html)
10:49:17	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/f_plamen/chart_soubory/editdata.mso	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/chart_soubory/editdata.mso	(from http://vzestup.webpark.cz/f_plamen/chart.html)
10:49:20	27590/27590	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c971-6bc6%22	http://vzestup.webpark.cz/f_plamen/presence.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/presence.jpg	(from http://vzestup.webpark.cz/f_plamen/chart.html)
10:49:20	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/f_plamen/charttext_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/charttext_soubory/filelist.234.delayed	(from http://vzestup.webpark.cz/f_plamen/charttext.html)
10:49:20	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/f_plamen/index.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/index.html	(from http://vzestup.webpark.cz/f_plamen/charttext.html)
10:50:26	7004/7004	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/kkniha_1s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/kkniha_1s.jpg	(from http://vzestup.webpark.cz/)
10:50:26	5101/5101	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/gautama.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/gautama.jpg	(from http://vzestup.webpark.cz/)
10:50:26	560387/560387	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/katka/horskystit.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/katka/horskystit.pdf	(from http://vzestup.webpark.cz/)
10:50:26	4696/4696	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/hsobal.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/hsobal.jpg	(from http://vzestup.webpark.cz/)
10:50:27	5083/5083	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/prst.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/prst.jpg	(from http://vzestup.webpark.cz/)
10:50:27	25269/25269	URF---	200	added ('OK%20(cached)')	image/gif		http://vzestup.webpark.cz/bell2.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/bell2.gif	(from http://vzestup.webpark.cz/)
10:50:27	7141/7141	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/armand1.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/armand1.jpg	(from http://vzestup.webpark.cz/)
10:50:27	22151/22151	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/asea/asea.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/asea/asea.jpg	(from http://vzestup.webpark.cz/)
10:50:28	8084/8084	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/wm/masthd1.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/masthd1.jpg	(from http://vzestup.webpark.cz/)
10:50:28	9527/9527	URF---	200	added ('OK%20(cached)')	image/gif		http://vzestup.webpark.cz/zvonek.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/zvonek.gif	(from http://vzestup.webpark.cz/)
10:50:28	30422/30422	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/karen/9_intent.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/karen/9_intent.pdf	(from http://vzestup.webpark.cz/karen/index_vz.html)
10:50:29	173602/173602	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/karen/LOL/lolkarty1tisk.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/karen/LOL/lolkarty1tisk.pdf	(from http://vzestup.webpark.cz/karen/index_vz.html)
10:50:29	151142/151142	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/karen/LOL/lolkarty2tisk.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/karen/LOL/lolkarty2tisk.pdf	(from http://vzestup.webpark.cz/karen/index_vz.html)
10:50:29	382/382	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2012%20Apr%202025%2008:50:29%20GMT	http://vzestup.webpark.cz/heart2.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/heart2.gif	(from http://vzestup.webpark.cz/karen/index_vz.html)
10:50:30	191950/191950	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/karen/LOL/lolkarty2.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/karen/LOL/lolkarty2.pdf	(from http://vzestup.webpark.cz/karen/index_vz.html)
10:50:30	125190/125190	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/katka/kkniha_2.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/katka/kkniha_2.jpg	(from http://vzestup.webpark.cz/katka/kkniha.htm)
10:50:31	382/382	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2012%20Apr%202025%2008:50:30%20GMT	http://vzestup.webpark.cz/acrobat.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/acrobat.gif	(from http://vzestup.webpark.cz/karen/index_vz.html)
10:50:31	3208/3208	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/moudra/the_ultimate_being.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/the_ultimate_being.jpg	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:31	14266/14266	---M--	200	added ('OK')	text/html	etag:%226014676c-37ba%22	http://vzestup.webpark.cz/moudra/index_m.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/index_m.html	(from http://vzestup.webpark.cz/)
10:50:31	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2012%20Apr%202025%2008:50:30%20GMT	https://www.clocklink.com//embed.js	/Users/yose/Desktop/Vzestup/Vzestup/www.clocklink.com/embed.js	(from http://vzestup.webpark.cz/)
10:50:32	18802/18802	---M--	200	added ('OK')	text/html	etag:%226014676c-4972%22	http://vzestup.webpark.cz/rc/index_rc.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/index_rc.html	(from http://vzestup.webpark.cz/)
10:50:33	149737/149737	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/reikiiniciace.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/reikiiniciace.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:33	195310/195310	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/kosorays_v4.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/kosorays_v4.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:33	182035/182035	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/sokaisi_v4.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sokaisi_v4.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:33	26780/26780	---M--	200	added ('OK')	text/html	etag:%226014676c-689c%22	http://vzestup.webpark.cz/zpravy.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/zpravy.html	(from http://vzestup.webpark.cz/)
10:50:35	221744/221744	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/kofu_v4.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/kofu_v4.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:35	170739/170739	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/christicforce_v3.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/christicforce_v3.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:35	216231/216231	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/alcyoneradiance_v1.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/alcyoneradiance_v1.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:35	33933/33933	---M--	200	added ('OK')	text/html	etag:%226014676c-848d%22	http://vzestup.webpark.cz/asea/index_asea.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/asea/index_asea.html	(from http://vzestup.webpark.cz/)
10:50:36	241887/241887	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/bilesvetlo_v1.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/bilesvetlo_v1.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:36	101788/101788	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/zalmoxis.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/zalmoxis.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:36	120727/120727	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/nekonecnalaska.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/nekonecnalaska.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:36	13848/13848	---M--	200	added ('OK')	text/html	etag:%226014676d-3618%22	http://vzestup.webpark.cz/wm/index_wm.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/index_wm.html	(from http://vzestup.webpark.cz/)
10:50:36	4404/4404	---M--	200	added ('OK')	text/html	etag:%226014676c-1134%22	http://vzestup.webpark.cz/index_lx.htm	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/index_lx.html	(from http://vzestup.webpark.cz/)
10:50:36	125326/125326	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/pravalaska.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/pravalaska.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:36	432482/432482	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/kristovo_zezlo.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/kristovo_zezlo.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:36	508409/508409	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/zasveceni_dvou_srdci.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/zasveceni_dvou_srdci.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:37	52928/52928	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/jack/jack03.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/jack/jack03.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:37	50313/50313	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/jack/jack01.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/jack/jack01.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:37	56246/56246	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/jack/jack02.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/jack/jack02.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:38	47624/47624	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/jack/jack04.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/jack/jack04.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:38	893240/893240	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/moudra/kurzbozivule.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/kurzbozivule.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:50:38	2238/2238	URF---	200	added ('OK%20(cached)')	image/x-icon		http://vzestup.webpark.cz/rc/prst.ico	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/prst.ico	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:39	214959/214959	URF---	200	added ('OK%20(cached)')	image/gif		http://vzestup.webpark.cz/rc/grey1.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/grey1.gif	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:39	59324/59324	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/michelangelo.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/michelangelo.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:39	75894/75894	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/poster_czech1.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/poster_czech1.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:40	47433/47433	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/hn.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/hn.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:40	25129/25129	URF---	200	added ('OK%20(cached)')	image/gif		http://vzestup.webpark.cz/rc/mail.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/mail.gif	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:40	112796/112796	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/cert1.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/cert1.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:41	21819/21819	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/cert1s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/cert1s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:41	399969/399969	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/eric02.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric02.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:41	66117/66117	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/eric02s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric02s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:42	114233/114233	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/cert2.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/cert2.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:42	22002/22002	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/cert2s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/cert2s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:42	418293/418293	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/eric01.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric01.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:43	71632/71632	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/eric01s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric01s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:43	503028/503028	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/eric04.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric04.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:43	86103/86103	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/eric04s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric04s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:44	392264/392264	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/eric03.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric03.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:44	74756/74756	URF---	200	added ('OK%20(cached)')	image/jpeg		http://vzestup.webpark.cz/rc/eric03s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric03s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:50:44	95668/95668	URF---	200	added ('OK%20(cached)')	audio/x-wav		http://vzestup.webpark.cz/gong.wav	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/gong.wav	(from http://vzestup.webpark.cz/zpravy.html)
10:50:45	436817/436817	URF---	200	added ('OK%20(cached)')	application/pdf		http://vzestup.webpark.cz/wm/james_svrchovana-jednota.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/james_svrchovana-jednota.pdf	(from http://vzestup.webpark.cz/zpravy.html)
